uery depth / complexity limiting	Because clients control the query shape, a malicious or careless query can be ruinously expensive:<br><br><pre style='background:#0f1426;color:#e7ecf6;padding:8px;border-radius:6px;overflow:auto'>query { user(id:&quot;1&quot;){ orders{ items{ order{ user{ orders{ items{ ... }}}}}}}}<br></pre><br><br>Defenses (all worth naming):<br>• <b>Max depth limiting</b> — reject queries nested beyond, say, 10 levels.<br>• <b>Complexity scoring</b> — assign each field a cost, multiply by list sizes (<code>first: 1000</code>), reject above a budget.<br>• <b>Persisted queries</b> — clients register approved queries ahead of time and send only a hash at runtime; the server runs only known-good queries (also shrinks the request and enables CDN caching). Used by Meta/Apollo in production.<br>• <b>Pagination caps</b> + timeouts + per-client rate limits.<br>Caching is harder than REST<br><br>REST caches beautifully: every GET URL is a cache key, HTTP infra (CDNs, browsers, <code>Cache-Control</code>/<code>ETag</code>) just works. GraphQL uses <b>one POST endpoint</b>, so HTTP-level caching doesn't apply out of the box. You cache <i>client-side</i> by object identity (Apollo/Relay normalized cache) and <i>server-side</i> per-resolver — more work. Persisted queries (with <code>GET</code>) restore some CDN cacheability.<br>When GraphQL vs REST<br><br>| Prefer GraphQL | Prefer REST |<br>|---|---|<br>| Many diverse clients (mobile/web/TV) with different field needs | Simple CRUD, uniform clients |<br>| Deeply nested/related data fetched in one trip | HTTP caching / CDN is a priority |<br>| Rapidly evolving front-ends; want versionless evolution | Public API with broad tooling expectations |<br>| Want to avoid endpoint sprawl | File up/downloads, streaming |<br><br><b>Interview takeaway:</b> "GraphQL lets the client pick fields → kills over/under-fetching, great for mobile and diverse clients. The catch: the <b>N+1 problem</b> (fix with <b>DataLoader</b> batching), <b>query-cost</b> abuse (depth/complexity limits + persisted queries), and <b>caching</b> is harder than REST because it's one POST endpoint. REST stays better when HTTP caching and simplicity matter."	InterviewPrep::API_Design
What's the difference between idempotent and safe HTTP methods, and why does it matter?	<b>Model answer:</b> <i>Safe</i> = no observable side effects (read-only): GET, HEAD, OPTIONS. <i>Idempotent</i> = N identical calls leave the same server state as one: GET, PUT, DELETE (and HEAD/OPTIONS). POST and PATCH are neither in general. It matters because networks force <b>retries</b> — a client times out and resends. Idempotent operations can be retried safely; POST cannot, which is the double-charge bug. PUT is idempotent because it <i>sets</i> full state; DELETE because the end state (gone) is unchanged; POST isn't because it <i>creates a new</i> resource each time. PATCH depends — a "set field" patch is idempotent, a "+10" delta isn't.<br><br><b>Follow-ups:</b> <i>How do you make POST idempotent?</i> → idempotency keys + dedup table. <i>Is DELETE returning 404 on the second call a violation?</i> → No; idempotency is about <i>state</i>, not status code.	InterviewPrep::API_Design
Walk me through how you'd add an idempotency key to a payment endpoint.	<b>Model answer:</b> Client generates a UUID per logical payment and sends <code>Idempotency-Key</code> with every retry. Server keeps a table keyed <code>(api_key, idempotency_key)</code> storing a request-body hash, state, and cached response. On each request: atomically <code>INSERT ... ON CONFLICT</code>. If it inserts, this is the first time → execute the charge, store the response, return it. If it conflicts and state=<code>completed</code>, return the <i>stored</i> response verbatim (no second charge). If conflict and the stored body hash differs, reject 422 (key reused for a different request). If conflict and state=<code>in_progress</code>, return 409. Keys get a TTL (~24h). This turns at-least-once delivery into exactly-once <i>effects</i>.<br><br><b>Follow-ups:</b> <i>Why hash the body?</i> → catch a client reusing a key for a different request. <i>Where's the race?</i> → the atomic insert is the gate; two concurrent retries can't both win it. <i>DB vs Redis for the table?</i> → DB for durability of the result; the unique constraint must be transactional.	InterviewPrep::API_Design
Offset vs cursor pagination — which and why?	<b>Model answer:</b> Offset (<code>LIMIT 20 OFFSET 40</code>) is simple and allows random access ("page 7"), but at large offsets the DB scans-and-discards O(offset) rows (page 50k times out), and it's <i>unstable</i> under writes — a row inserted at the top shifts every page, causing duplicates/skips. Cursor/keyset pagination remembers the last item's sort key and queries <code>WHERE (created_at, id) < (...)</code>, which <b>seeks via index</b> in O(page size) regardless of depth and is stable under inserts. The cursor is base64-opaque so I can change its internals. The cost: no random access and total counts are expensive. For a feed at scale, cursor wins.<br><br><b>Follow-ups:</b> <i>Why include <code>id</code> in the cursor?</i> → tiebreaker for a total order when <code>created_at</code> collides. <i>How do you paginate backwards?</i> → reverse the comparison and ordering. <i>Total count?</i> → expensive; often approximate or omit.	InterviewPrep::API_Design
How do you version an API and handle breaking changes?	<b>Model answer:</b> Version only on <i>breaking</i> changes; ship everything else additively, relying on clients ignoring unknown fields (Postel's Law). URL path versioning (<code>/v1</code>) by default — most debuggable. Non-breaking: new optional fields, new endpoints, new optional params. Breaking: removing/renaming fields, changing types/semantics, making optional fields required. For a breaking change I add a <i>new</i> field in v1 alongside the old, deprecate the old, and only drop it in v2 — with <code>Deprecation</code>/<code>Sunset</code> headers, a 6-month window, client monitoring by API key, and finally <code>410 Gone</code>.<br><br><b>Follow-ups:</b> <i>URL vs header vs media-type versioning trade-offs?</i> → table. <i>Stripe's date versioning?</i> → pins a behavior snapshot per client. <i>How do you know who's still on v1?</i> → log by API key.	InterviewPrep::API_Design
401 vs 403 vs 422 vs 400 — when do you return each?	<b>Model answer:</b> <b>400</b> = unparseable/malformed request (truncated JSON, missing required param). <b>422</b> = syntactically valid but semantically invalid (negative age, bad email format) — I parsed it, the <i>content</i> breaks a rule. <b>401</b> = not authenticated (no/invalid credentials) — <i>who are you?</i> <b>403</b> = authenticated but not authorized (valid token, wrong scope/permission). The HTTP status gives the category; a stable <code>code</code> in the body gives specifics clients branch on.<br><br><b>Follow-ups:</b> <i>Read-only token tries DELETE?</i> → 403. <i>Should 404 ever be used instead of 403?</i> → yes, to avoid leaking that a resource exists to an unauthorized caller. <i>Where does 409 fit?</i> → conflict with current state (duplicate key, stale ETag write).	InterviewPrep::API_Design
REST vs gRPC vs GraphQL — when each?	<b>Model answer:</b> REST/JSON for <b>public/partner</b> APIs — universal tooling, HTTP caching, human-debuggable. gRPC (Protobuf + HTTP/2) for <b>internal service-to-service</b> — binary, typed, streaming, fast, but no native browser support (needs grpc-web + Envoy). GraphQL when you have <b>many diverse clients</b> fetching nested data and want to kill over/under-fetching — at the cost of harder caching and the N+1 problem. Lead with <i>who the consumer is</i>.<br><br><b>Follow-ups:</b> <i>Why can't browsers do gRPC?</i> → no access to HTTP/2 framing/trailers from JS. <i>GraphQL caching?</i> → one POST endpoint defeats HTTP caching; use client-side normalized cache + persisted queries. <i>Protobuf compatibility?</i> → field numbers, not names, are the wire identity.	InterviewPrep::API_Design
What's the N+1 problem in GraphQL and how do you fix it?	<b>Model answer:</b> Resolving a list field then a nested field per item fires 1 + N queries — e.g. fetch 5 orders (1 query), then items per order (5 queries). <b>DataLoader</b> fixes it by batching: it collects all the keys requested within one event-loop tick and issues a single <code>WHERE order_id = ANY(...)</code> query, then maps results back per key, and dedupes repeated keys. So 1 + 1 instead of 1 + N.<br><br><b>Follow-ups:</b> <i>Does this apply to REST?</i> → yes, the same batching idea (the under-fetching problem GraphQL was built to solve). <i>Protecting against expensive queries?</i> → depth limiting, complexity scoring, persisted queries, pagination caps.	InterviewPrep::API_Design
How do you rate-limit an API? Compare the algorithms.	<b>Model answer:</b> Token bucket (refill rate r, capacity B) allows bursts up to B then steadies to r — the common default. Leaky bucket drains at a fixed rate, perfectly smooth but no bursts — good to protect a fragile downstream. Fixed-window counter is simplest (<code>INCR</code>+<code>EXPIRE</code>) but has the boundary-burst flaw (2× at the window edge). Sliding-window log is exact but O(n) memory. Sliding-window counter approximates the window in O(1) and fixes the boundary burst — best general default. Counters live in <b>Redis</b> so limits are global across gateway nodes. On exceed: 429 + <code>Retry-After</code> + <code>X-RateLimit-*</code>.<br><br><b>Follow-ups:</b> <i>Per what dimension?</i> → API key, user, IP, endpoint; tiered by plan. <i>Why Redis not in-memory?</i> → otherwise a client gets N×instances. <i>Distributed correctness?</i> → atomic Lua scripts for the token-bucket update.	InterviewPrep::API_Design
How do you design a secure webhook system?	<b>Model answer:</b> Sender POSTs the event to the consumer's registered URL. Three must-haves: (1) <b>HMAC signature</b> over the raw body + a timestamp, sent in a header; the consumer recomputes with the shared secret using a constant-time compare and rejects forged/old payloads — defeats forgery and replay. (2) <b>Retries with exponential backoff + jitter</b> since delivery is at-least-once and consumers go down. (3) <b>Idempotent consumer</b> — dedupe by event ID (<code>INSERT ... ON CONFLICT DO NOTHING</code>) so retries don't double-process. Consumers should 2xx fast and process async. Watch for thundering herds on spikes/recovery — jitter the retries.<br><br><b>Follow-ups:</b> <i>Why sign over the raw body?</i> → re-serializing JSON changes bytes. <i>Why include the timestamp in the signature?</i> → otherwise a captured valid payload replays forever. <i>At-least-once vs exactly-once?</i> → can't guarantee exactly-once delivery; you achieve exactly-once <i>effects</i> via consumer idempotency.	InterviewPrep::API_Design
What is a JWT, and what are its security pitfalls?	<b>Model answer:</b> A JWT is a signed, self-contained token: <code>header.payload.signature</code>, base64url-joined. Claims (<code>sub</code>, <code>exp</code>, <code>aud</code>, <code>scope</code>) sit in the payload; the resource server verifies the signature with the issuer's public key (RS256) — <i>no DB lookup</i>, ideal for stateless scaling. Pitfalls: the payload is <b>not encrypted</b> (don't put secrets in it); <b>revocation is hard</b> (valid until <code>exp</code> — mitigate with short expiry + refresh tokens or a <code>jti</code> denylist); the <b><code>alg:none</code></b> and <b>RS256→HS256 key-confusion</b> attacks (always pin the expected algorithm server-side); clock skew; and header bloat since it rides every request.<br><br><b>Follow-ups:</b> <i>Stateless JWT vs server session?</i> → JWT = fast stateless validation, weak revocation; session = instant revocation, needs a lookup. <i>How to log a user out?</i> → short expiry + revoke the refresh token; denylist the <code>jti</code>.	InterviewPrep::API_Design
Design the API for a URL shortener.	<b>Model answer:</b> <code>POST /v1/links {long_url, custom_alias?}</code> → 201 with <code>code</code> + <code>short_url</code>, idempotency-keyed so a retry doesn't mint two codes. <code>GET /{code}</code> → 301 (cacheable, CDN-friendly) or 302 (forces a round trip → enables per-click analytics). <code>GET /v1/links?limit&cursor</code> cursor-paginated. <code>DELETE /v1/links/{code}</code> → 204, idempotent. Auth via bearer token; rate-limit creation per user. The interesting trade-offs: 301 vs 302 (caching vs analytics), code generation (counter+base62 vs hash vs pre-generated pool), and idempotency on create.<br><br><b>Follow-ups:</b> <i>301 vs 302 trade-off?</i> → caching vs tracking. <i>How to avoid code collisions?</i> → pre-generated pool or base62(counter). <i>Custom alias conflict?</i> → 409.	InterviewPrep::API_Design
How do you report errors consistently across an API?	<b>Model answer:</b> A single envelope on every error: a stable machine-readable <code>code</code> (clients branch on it), a human <code>message</code>, a <code>request_id</code> that also appears in logs, optional <code>details[]</code> for field-level validation. HTTP status gives the category, <code>code</code> the specifics. Return <i>all</i> validation errors at once, use per-item results (or 207) for batch partial failures, and <b>never leak stack traces/SQL</b> in 500s. Optionally adopt RFC 7807 (<code>application/problem+json</code>).<br><br><b>Follow-ups:</b> <i>Why a <code>code</code> if you have the status?</i> → status is too coarse (many 422s with different causes). <i>RFC 7807?</i> → standardized <code>type/title/status/detail/instance</code>. <i>Partial failure?</i> → per-item status array.	InterviewPrep::API_Design
uick-Reference Tables	| Method | Safe | Idempotent | Typical status |<br>|---|---|---|---|<br>| GET | ✔ | ✔ | 200 / 304 |<br>| POST | ✘ | ✘ | 201 / 202 |<br>| PUT | ✘ | ✔ | 200 / 204 |<br>| PATCH | ✘ | ✘ | 200 |<br>| DELETE | ✘ | ✔ | 204 / 404 |<br><br>| Style | Transport | Format | Best for |<br>|---|---|---|---|<br>| REST | HTTP/1.1-2 | JSON | Public/partner CRUD |<br>| gRPC | HTTP/2 | Protobuf | Internal microservices |<br>| GraphQL | HTTP | JSON | Diverse clients, nested data |<br><br>| Pagination | Deep-page cost | Stable | Random access |<br>|---|---|---|---|<br>| Offset | O(offset) | No | Yes |<br>| Cursor | O(page) | Yes | No |<br>Key Numbers / Defaults to Cite<br><br>| Item | Value |<br>|---|---|<br>| Idempotency key TTL | ~24h |<br>| JWT access token expiry | 5–15 min (+ refresh token) |<br>| Deprecation window | 6–12 months → 410 Gone |<br>| Rate-limit headers | <code>Retry-After</code>, <code>X-RateLimit-{Limit,Remaining,Reset}</code> |<br>| Conditional GET | <code>ETag</code> + <code>If-None-Match</code> → 304 |<br>| Async pattern | 202 Accepted + status URL to poll |<br>FAANG Top-10 (most likely to appear)<br><br>1. Safe vs idempotent methods + why retries need them<br>2. Idempotency keys + dedup table mechanism (payments)<br>3. Offset vs cursor pagination (+ the SQL)<br>4. Versioning & breaking-change handling<br>5. 401/403/422/409 status-code precision<br>6. REST vs gRPC vs GraphQL trade-offs<br>7. GraphQL N+1 + DataLoader<br>8. Rate-limiting algorithms + 429/Retry-After<br>9. OAuth2 + JWT + scopes (and JWT revocation)<br>10. Webhook security (HMAC + retries + idempotent consumer)	InterviewPrep::API_Design
