What are the three pillars of observability, and when do you use each?	<b>Model answer:</b> <b>Metrics</b> are cheap, pre-aggregated time-series (rate/errors/latency via counters, gauges, histograms) — ideal for dashboards, SLOs, and alerting; their weakness is cardinality, so they answer "what/how much" in aggregate. <b>Logs</b> are detailed, timestamped, discrete events for "what exactly happened" — prefer structured JSON so they're queryable; they're the most expensive pillar so you sample (keep all errors). <b>Traces</b> record one request's path across services as a tree of spans for "where did the time/error occur" — essential in microservices. The workflow ties them together: a metric alert tells you <i>something's wrong</i>, a trace shows you <i>which hop</i>, logs tell you <i>why</i> — all linked by a shared trace id.<br><br><b>Follow-ups:</b><br>• <i>Add a fourth pillar?</i> → Continuous <b>profiles</b> (flame graphs / eBPF) for "which function" when the time is inside a single service.<br>• <i>Which is most expensive and why?</i> → Logs (volume × retention × indexing); control with sampling + tiered retention.	InterviewPrep::Observability
Monitoring vs observability — what's the difference?	<b>Model answer:</b> <b>Monitoring</b> watches <b>known</b> failure modes via pre-defined metrics/dashboards/alerts — it answers "is the thing I anticipated broken?" (known-knowns and known-unknowns). <b>Observability</b> is the <i>property</i> of a system that lets you ask <b>new</b> questions and debug <b>unknown-unknowns</b> from the telemetry you already emit, <i>without shipping new code</i> — "why is p99 up only for EU Android users on /checkout paying with PayPal?" Monitoring is a subset of observability; observability requires richer, high-cardinality, correlatable data (the pillars linked by a trace id).<br><br><b>Follow-ups:</b><br>• <i>Why can't classic metrics give observability?</i> → Cardinality — you can't store a series per user; high-cardinality slicing needs traces/structured events.<br>• <i>Give a concrete unknown-unknown.</i> → A bug only triggered by a specific feature-flag + device + region combination nobody dashboarded.	InterviewPrep::Observability
Counter vs gauge vs histogram vs summary — and how do you get p99 from a histogram?	<b>Model answer:</b> A <b>counter</b> only increases (requests_total) — you read its <code>rate()</code>. A <b>gauge</b> goes up and down (queue depth, memory). A <b>histogram</b> buckets observations into cumulative <code>le</code> buckets so you compute percentiles server-side with <code>histogram_quantile()</code>, which finds the bucket containing the target rank and linearly interpolates within it. A <b>summary</b> pre-computes quantiles client-side. The crucial difference: <b>histogram buckets aggregate across instances</b> (sum the buckets, then compute the quantile), whereas <b>summary quantiles cannot be merged</b> — you can't average percentiles — so for multi-instance services you must use histograms. Accuracy depends on bucket placement, so put buckets near your SLO threshold.<br><br><b>Follow-ups:</b><br>• <i>Your p99 looks wrong — why?</i> → Wide bucket around the percentile → coarse interpolation; add buckets near that latency.<br>• <i>Cost of many buckets?</i> → Each bucket is a series → cardinality; balance precision vs cost.	InterviewPrep::Observability
Explain SLI, SLO, SLA, and error budget. How do they relate?	<b>Model answer:</b> An <b>SLI</b> is a measured indicator, usually good-events/valid-events (e.g., % of requests < 200ms). An <b>SLO</b> is the internal target on that SLI (99.9% over 28 days). An <b>SLA</b> is the external, contractual promise with penalties (refunds), set <i>looser</i> than the SLO so you have headroom and react before you owe money. The <b>error budget</b> is <code>1 − SLO</code> — the allowed unreliability (0.1% ≈ 43 min/month). They nest SLI ⊂ SLO ⊂ SLA. The budget is a currency: within it you ship fast and take risks; once burned, an <b>error-budget policy</b> freezes risky deploys and redirects effort to reliability — turning the dev-vs-SRE tension into arithmetic.<br><br><b>Follow-ups:</b><br>• <i>Why is the SLO stricter than the SLA?</i> → Headroom: alert and fix before breaching the contract.<br>• <i>Who sets the error-budget policy?</i> → Eng + product leadership, in advance, so it isn't relitigated mid-incident.	InterviewPrep::Observability
How do you alert on an SLO without paging constantly?	<b>Model answer:</b> Use <b>multi-window, multi-burn-rate</b> alerting. Burn rate is how fast you're consuming the budget relative to even consumption; burn rate 1 exactly exhausts the budget over the window. Pair a short and a long window with an <code>AND</code>: the long window confirms it's a sustained real burn, the short window confirms it's <i>still happening now</i>. A <b>fast burn</b> (e.g., 14.4× over 1h AND 5m → ~2% of monthly budget in an hour) <b>pages</b> immediately; a <b>slow burn</b> (1× over 6h AND 30m) opens a <b>ticket</b>. This pages proportionally to user impact and urgency with low false positives, tied to the SLO rather than arbitrary resource thresholds.<br><br><b>Follow-ups:</b><br>• <i>Why two windows?</i> → Long = real/sustained; short = currently active (don't page on something already resolved).<br>• <i>Where does 14.4 come from?</i> → It's the burn rate that consumes ~2% of a 30-day budget in 1 hour (a common page threshold from the SRE workbook).	InterviewPrep::Observability
Walk me through debugging a 3× p99 latency spike.	<b>Model answer:</b> First, <b>scope with metrics</b>: slice p99 by endpoint, region, instance, and version to find the affected slice; check if traffic spiked (load problem) and whether a deploy coincided (correlate with deploy annotations). Suppose it's one endpoint, all hosts, right after a deploy. Second, <b>find the slow hop with a trace</b> — click the latency exemplar or query traces by <code>duration > threshold</code>; the waterfall shows which span has the high <i>self-time</i> (say, a DB query). Third, <b>find why with logs / span attributes</b> — the <code>db.statement</code> and <code>rows_scanned</code>/<code>index_used</code> reveal a full table scan from a new query missing an index. <b>Mitigate by rolling back</b> (fastest), then add the index and re-deploy, then verify p99 recovered. The discipline: narrow by dimension first, one trace pinpoints the hop, logs give the cause — never guess.<br><br><b>Follow-ups:</b><br>• <i>Error rate is flat but latency is up — what does that tell you?</i> → Requests succeed slowly → not a crash; suspect a slow dependency/query/GC, not a logic bug.<br>• <i>No deploy happened — now what?</i> → Look at traffic (load/saturation), downstream latencies, GC pauses, noisy-neighbor, or data growth (a query that scales with table size).	InterviewPrep::Observability
How does distributed tracing propagate context across services?	<b>Model answer:</b> At the edge, a <b>trace id</b> and root <b>span id</b> are generated. Each service, on an outbound call, <b>injects</b> the W3C <code>traceparent</code> header — <code>00-<32-hex trace-id>-<16-hex parent-span-id>-<flags></code> — where the parent-span-id is its current span and the flags carry the sampled bit. The callee <b>extracts</b> it, creates a child span referencing the parent, and on <i>its</i> outbound calls injects its own span id. The trace-id is constant across the whole request; the parent-span-id changes per hop; the sampled flag keeps the whole trace consistently kept or dropped. The backend reassembles spans by trace-id/parent-id into a waterfall. OpenTelemetry's SDKs handle inject/extract automatically; if any hop strips the header, the trace breaks into disconnected trees.<br><br><b>Follow-ups:</b><br>• <i>Head vs tail sampling?</i> → Head decides at start (cheap, misses rare errors); tail decides at end after buffering all spans (expensive, keeps all errors/slow traces). At scale: tail-sample errors + slow + a baseline.<br>• <i>How do logs join the trace?</i> → Stamp every log with the trace id; pivot <code>trace_id:abc</code> across both stores.	InterviewPrep::Observability
Why percentiles, not averages, for latency?	<b>Model answer:</b> Averages hide the tail — a handful of very slow requests barely move the mean but dominate the worst user experiences. <b>p95/p99/p99.9</b> show what your slowest users actually feel, and at scale a "1%" tail is millions of requests. Worse, in fan-out architectures the tail <i>amplifies</i>: a request hitting 100 backends will likely hit at least one slow one (<code>1 − 0.99¹⁰⁰ ≈ 63%</code>), so a backend's p99 becomes the system's p50. You therefore define SLOs and alerts on percentiles and design tail-tolerant patterns (hedged requests, timeouts). Also: never <i>average percentiles</i> across instances — aggregate the histogram buckets first.<br><br><b>Follow-ups:</b><br>• <i>Which percentile for an SLO?</i> → Usually p99 (sometimes p99.9) for user-facing; depends on how much tail users feel.<br>• <i>Average can even be misleading downward — how?</i> → A flood of fast-failing 500s lowers average latency; split success vs error latency.	InterviewPrep::Observability
What should and shouldn't go into a log line?	<b>Model answer:</b> <b>Should:</b> structured JSON with a stable <code>event</code> name, a <code>level</code>, the <code>service</code>, a <code>trace_id</code>/<code>span_id</code> for correlation, and the specific fields you'd query on (<code>reason</code>, <code>user_id</code>, <code>amount</code>). <b>Shouldn't:</b> secrets (passwords, tokens, keys, cookies) and PII beyond necessity (full card numbers → PCI violation, SSNs, raw bodies that may contain them) — redact/mask (<code>card_last4</code>). Calibrate <b>levels</b> (don't log handled cases at ERROR), <b>sample</b> (keep all errors, sample successes), and use <b>tiered retention</b> to control cost. Logged PII is also subject to GDPR deletion — another reason to minimize it.<br><br><b>Follow-ups:</b><br>• <i>How do you enforce no-PII?</i> → Redaction filters in the logging lib, field allow-lists, and CI scanners that fail builds referencing sensitive fields.<br>• <i>ELK vs Loki?</i> → ELK full-text-indexes everything (powerful, costly); Loki indexes labels only and greps the body (cheap, less arbitrary search).	InterviewPrep::Observability
Your metric storage is exploding. What happened and how do you fix it?	<b>Model answer:</b> Almost certainly <b>cardinality explosion</b> — someone added a high-cardinality label (user_id, request_id, email, raw URL with IDs, full error message). Series count is the <i>product</i> of every label's cardinality, so adding a 1M-value label multiplies series by a million and OOMs the TSDB. Fix: drop/relabel the offending label, bound dimensions (template the URL to <code>/users/:id</code>, collapse status to families), and move per-entity investigation to <b>traces/structured events</b> (high-cardinality stores) rather than metrics. Prevent recurrence with cardinality limits/linting in the metrics pipeline.<br><br><b>Follow-ups:</b><br>• <i>But I need per-user debugging.</i> → That's a trace/event query (<code>group by user_id</code> on raw events), not a metric label.<br>• <i>How to detect which label is the culprit?</i> → Prometheus <code>topk</code> on series count by label; <code>count by (__name__)</code> and per-label cardinality reports.	InterviewPrep::Observability
Describe the incident lifecycle. What's the most common mistake?	<b>Model answer:</b> <b>Detect</b> (alert fires — MTTD) → <b>Triage</b> (assess severity, declare the incident, assign an Incident Commander, open comms) → <b>Mitigate</b> (stop the bleeding — rollback, failover, shed load, flip a flag) → <b>Resolve</b> (full service restored — MTTR) → <b>Postmortem</b> (blameless, with owned action items). The most common mistake is <b>trying to root-cause before mitigating</b> — you should restore the user experience <i>first</i> (rollback/failover) and investigate <i>after</i>, because every minute spent debugging a live SEV1 is MTTR users feel. Also: postmortems must be blameless (focus on systemic gaps) and produce tracked action items, or you don't actually improve.<br><br><b>Follow-ups:</b><br>• <i>What does the Incident Commander do?</i> → Coordinates the response and comms; does <i>not</i> type the fix — keeps the response organized.<br>• <i>MTTD vs MTTR vs MTBF?</i> → Time to detect, to recover, between failures; observability shrinks MTTD/MTTR, reliability work raises MTBF.	InterviewPrep::Observability
How would you add observability to a system you just designed?	<b>Model answer:</b> I'd define the <b>SLIs</b> that matter to users (availability and p99 latency on the critical path, plus quality/freshness if relevant), set an <b>SLO</b> with an <b>error budget</b> and a freeze <b>policy</b>. For the three pillars: <b>RED metrics</b> per service (and USE on resources/queues) via Prometheus, <b>structured JSON logs</b> with trace ids shipped to Loki/ELK with PII redaction and tiered retention, and <b>OpenTelemetry traces</b> propagating <code>traceparent</code> across hops, tail-sampled to keep all errors and slow traces. I'd alert <b>symptom-based</b> with <b>multi-window burn-rate</b> (fast → page, slow → ticket), attach <b>runbooks</b>, manage alerts as code, and link the pillars by trace id (exemplars from metrics → traces → logs). Continuous profiling for in-service hotspots.<br><br><b>Follow-ups:</b><br>• <i>Cost concerns?</i> → Sample logs/traces (keep all errors), bound metric cardinality, tier retention.<br>• <i>How do you know your SLIs are right?</i> → They must correlate with real user pain; validate against support tickets / user-reported issues.	InterviewPrep::Observability
